date,ticker,adv
2001-03-12,TSM,76682368.93655066
2001-03-13,TSM,75893878.65083636
2001-03-14,TSM,76534237.0794078
2001-03-15,TSM,77109410.00004272
2001-03-16,TSM,77480450.0794078
2001-03-19,TSM,77594498.60321732
2001-03-20,TSM,77454181.74607447
2001-03-21,TSM,77634115.0794078
2001-03-22,TSM,78023112.57147129
2001-03-23,TSM,77868686.60321732
2001-03-26,TSM,77599089.44448717
2001-03-27,TSM,77756665.50797923
2001-03-28,TSM,77921387.63496335
2001-03-29,TSM,78025269.92067763
2001-03-30,TSM,78078528.92067763
2001-04-02,TSM,78563529.87305859
2001-04-03,TSM,78719158.36512208
2001-04-04,TSM,77848149.53972526
2001-04-05,TSM,77313661.92067763
2001-04-06,TSM,76277143.96829669
2001-04-09,TSM,75733091.5873443
2001-04-10,TSM,76247368.84131256
2001-04-11,TSM,76555842.76194748
2001-04-12,TSM,76468565.36512208
2001-04-16,TSM,76256065.30163002
2001-04-17,TSM,75942346.19051892
2001-04-18,TSM,78921415.00004272
2001-04-19,TSM,78724221.73020145
2001-04-20,TSM,78279554.42861415
2001-04-23,TSM,78871427.76194748
2001-04-24,TSM,79033259.00004272
2001-04-25,TSM,79997364.57147129
2001-04-26,TSM,80197327.92067763
2001-04-27,TSM,81873435.69845542
2001-04-30,TSM,84691499.31750304
2001-05-01,TSM,88276012.12702684
2001-05-02,TSM,90232728.66670938
2001-05-03,TSM,91899557.4762332
2001-05-04,TSM,92870446.23813796
2001-05-07,TSM,92504935.92067763
2001-05-08,TSM,91300602.74607447
2001-05-09,TSM,91637787.42861415
2001-05-10,TSM,92150316.19051892
2001-05-11,TSM,93546778.66670938
2001-05-14,TSM,96680535.60321732
2001-05-15,TSM,98016191.60321732
2001-05-16,TSM,99171222.26988399
2001-05-17,TSM,100837833.11115383
2001-05-18,TSM,101216659.87305859
2001-05-21,TSM,103400439.00004272
2001-05-22,TSM,106375914.20639193
2001-05-23,TSM,107476586.19051892
2001-05-24,TSM,108290370.79369351
2001-05-25,TSM,109273459.84131256
2001-05-29,TSM,109767920.26988399
2001-05-30,TSM,110813707.93655066
2001-05-31,TSM,110900849.65083636
2001-06-01,TSM,111120379.46036018
